fifa_version,player_positions,overall,potential,fifa_age,height_cm,weight_kg,club_name,club_position,club_contract_valid_until_year,nationality_name,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,name,age,fee,position,league
21.0,"RW, RM",76,79,24,181,73,Aston Villa,SUB,2024.0,Burkina Faso,,Left,1,4,2,High/Medium,Lean (170-185),,"Finesse Shot, Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",82.0,71.0,71.0,82.0,47.0,66.0,69,72,66,74,72,82,79,73,67,86,81,82,88,69,59,73,81,68,65,66,60,54,72,68,69,69.0,47,40,37,11,7,7,13,12,,74+2,74+2,74+2,76,76,76,76,76,76+2,76+2,76+2,76+2,71+2,71+2,71+2,76+2,63+2,61+2,61+2,61+2,63+2,61+2,56+2,56+2,56+2,61+2,17+2,Bertrand Traoré,25.0,18400000.0,Right Winger,Ligue 1
21.0,CB,76,79,26,186,76,Real Sociedad,SUB,2022.0,Spain,,Right,3,2,1,Medium/Medium,Lean (185+),,,71.0,40.0,62.0,67.0,74.0,76.0,55,39,77,75,31,60,30,35,72,76,69,72,69,75,62,45,82,69,76,37,83,82,43,51,53,67.0,68,72,76,8,12,11,9,7,,58+2,58+2,58+2,61,60,60,60,61,62+2,62+2,62+2,63+2,66+2,66+2,66+2,63+2,71+2,74+2,74+2,74+2,71+2,72+2,76+2,76+2,76+2,72+2,16+2,Diego Llorente,27.0,20000000.0,Centre-Back,Laliga
21.0,ST,76,79,26,194,86,Lazio,SUB,2025.0,Kosovo,,Left,3,3,1,High/High,Normal (185+),"#Aerial Threat, #Strength","Power Header, Outside Foot Shot",60.0,76.0,55.0,68.0,28.0,82.0,35,80,79,70,70,69,58,30,42,76,50,68,49,75,38,78,57,75,91,67,73,18,79,63,71,73.0,23,25,22,8,9,14,9,10,,76+2,76+2,76+2,67,72,72,72,67,69+2,69+2,69+2,66+2,63+2,63+2,63+2,66+2,48+2,50+2,50+2,50+2,48+2,46+2,47+2,47+2,47+2,46+2,17+2,Vedat Muriqi,26.0,18500000.0,Centre-Forward,Serie A
21.0,GK,76,78,26,196,80,Dijon,GK,2024.0,Senegal,,Right,3,1,1,Medium/Medium,Lean (185+),,,,,,,,,15,16,11,34,11,15,12,12,35,24,43,41,60,69,54,53,81,33,57,15,16,21,16,61,23,57.0,18,14,10,77,77,70,75,75,42.0,29+2,29+2,29+2,30,31,31,31,30,34+2,34+2,34+2,31+2,34+2,34+2,34+2,31+2,27+2,30+2,30+2,30+2,27+2,26+2,26+2,26+2,26+2,26+2,75+2,Alfred Gomis,27.0,10000000.0,Goalkeeper,Ligue 1
21.0,"CDM, CM",76,76,30,185,75,Nice,CDM,2023.0,France,,Right,4,3,2,Low/High,Lean (185+),,Dives Into Tackles (AI),54.0,60.0,71.0,70.0,75.0,75.0,65,58,69,79,56,68,68,63,72,76,55,54,65,74,67,71,65,75,74,56,78,75,63,65,56,73.0,75,76,73,6,11,12,14,7,,66+2,66+2,66+2,66,67,67,67,66,68+2,68+2,68+2,68+2,72+2,72+2,72+2,68+2,72+2,75+1,75+1,75+1,72+2,71+2,74+2,74+2,74+2,71+2,17+2,Morgan Schneiderlin,30.0,2230000.0,Defensive Midfield,Ligue 1
21.0,GK,76,76,34,190,81,Lille,SUB,2023.0,Greece,,Right,3,1,2,Medium/Medium,Normal (185+),,,,,,,,,19,16,24,22,14,15,11,11,36,23,44,34,45,72,49,53,64,33,66,18,18,23,10,47,21,60.0,20,15,24,76,75,71,76,77,39.0,30+2,30+2,30+2,27,29,29,29,27,29+2,29+2,29+2,28+2,30+2,30+2,30+2,28+2,28+2,29+2,29+2,29+2,28+2,28+2,29+2,29+2,29+2,28+2,75+1,Orestis Karnezis,35.0,5000000.0,Goalkeeper,Ligue 1
21.0,CB,76,76,30,186,83,Werder Bremen,SUB,2023.0,Turkey,,Right,4,2,3,Medium/Medium,Normal (185+),,"Injury Prone, Team Player",70.0,37.0,60.0,67.0,78.0,71.0,49,28,78,70,47,65,44,33,69,69,66,73,64,78,61,62,80,55,78,29,70,76,35,59,43,78.0,78,79,76,11,8,11,12,15,,57+3,57+3,57+3,58,58,58,58,58,60+3,60+3,60+3,61+3,64+3,64+3,64+3,61+3,69+3,72+3,72+3,72+3,69+3,71+3,76,76,76,71+3,19+3,Ömer Toprak,30.0,4000000.0,Centre-Back,1 Bundesliga
21.0,GK,76,76,31,194,92,SPAL,GK,2023.0,Albania,,Left,2,1,2,Medium/Medium,Lean (185+),,Comes For Crosses,,,,,,,11,13,12,19,11,12,13,12,26,17,28,28,33,73,30,50,57,39,64,15,30,22,12,42,22,59.0,20,10,11,76,76,67,75,78,28.0,26+2,26+2,26+2,22,25,25,25,22,25+2,25+2,25+2,24+2,27+2,27+2,27+2,24+2,24+2,27+2,27+2,27+2,24+2,23+2,26+2,26+2,26+2,23+2,75+1,Etrit Berisha,31.0,3500000.0,Goalkeeper,Serie A
21.0,"CDM, CM",76,76,31,187,76,Granada,LDM,2023.0,France,,Right,4,3,3,Low/Medium,Lean (185+),,"Injury Prone, Long Passer (AI)",53.0,61.0,70.0,68.0,75.0,72.0,61,55,73,75,60,64,57,57,76,76,59,48,61,75,63,74,77,59,74,60,81,77,60,71,68,73.0,71,79,76,11,11,11,8,5,,66+3,66+3,66+3,65,66,66,66,65,68+3,68+3,68+3,66+3,71+3,71+3,71+3,66+3,69+3,75+1,75+1,75+1,69+3,70+3,75+1,75+1,75+1,70+3,16+3,Maxime Gonalons,31.0,4000000.0,Defensive Midfield,Laliga
21.0,"CM, CAM",76,76,29,173,72,,,,Australia,RCM,Right,3,3,1,Medium/Medium,Normal (170-185),,"Solid Player, Early Crosser, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",63.0,71.0,78.0,74.0,69.0,75.0,75,68,50,80,65,73,73,72,80,77,67,60,70,74,74,73,70,78,74,76,75,68,70,79,73,80.0,72,72,69,11,8,12,11,12,,69+2,69+2,69+2,73,73,73,73,73,75+1,75+1,75+1,74+2,76,76,76,74+2,73+2,75+1,75+1,75+1,73+2,71+2,70+2,70+2,70+2,71+2,18+2,Aaron Mooy,29.0,4500000.0,Central Midfield,Premier League
21.0,"ST, RW",76,76,29,179,77,Sassuolo,SUB,2024.0,France,,Left,3,4,2,High/Medium,Lean (170-185),,"Injury Prone, Speed Dribbler (AI)",82.0,77.0,68.0,81.0,36.0,51.0,70,77,68,67,75,83,67,69,60,82,85,79,80,75,72,79,42,49,53,78,53,37,79,75,69,75.0,50,15,18,14,15,11,12,7,,76,76,76,78-2,78-2,78-2,78-2,78-2,77-1,77-1,77-1,75+1,67+2,67+2,67+2,75+1,55+2,52+2,52+2,52+2,55+2,52+2,45+2,45+2,45+2,52+2,19+2,Grégoire Defrel,29.0,9000000.0,Centre-Forward,Serie A
21.0,ST,76,76,28,190,86,FC Köln,ST,2023.0,Sweden,SUB,Right,2,2,1,High/Medium,Normal (185+),,,63.0,76.0,54.0,69.0,31.0,77.0,32,80,83,72,74,69,39,42,39,74,62,64,61,75,55,77,72,76,80,66,72,25,79,62,65,70.0,21,30,24,10,9,14,15,6,,76,76,76,67,72,72,72,67,69+2,69+2,69+2,66+2,63+2,63+2,63+2,66+2,49+2,51+2,51+2,51+2,49+2,47+2,49+2,49+2,49+2,47+2,17+2,Sebastian Andersson,29.0,6500000.0,Centre-Forward,1 Bundesliga
21.0,"CAM, LM",75,87,19,186,74,Salzburg,LAM,2022.0,Hungary,CAM,Right,4,4,1,Medium/Low,Normal (185+),#FK Specialist,"Early Crosser, Flair, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",80.0,75.0,76.0,78.0,37.0,64.0,74,72,58,75,76,80,87,86,77,80,77,82,75,67,64,82,73,70,69,79,40,32,63,74,69,75.0,35,38,26,10,10,13,10,6,,72+2,72+2,72+2,75,74,74,74,75,75+2,75+2,75+2,75+2,71+2,71+2,71+2,75+2,59+2,56+2,56+2,56+2,59+2,55+2,48+2,48+2,48+2,55+2,16+2,Dominik Szoboszlai,20.0,20000000.0,Left Midfield,1 Bundesliga
21.0,CB,75,86,20,190,81,FC Barcelona,SUB,2023.0,France,,Right,2,3,1,Medium/Medium,Normal (185+),,,73.0,43.0,61.0,64.0,75.0,74.0,46,40,69,75,35,62,47,41,67,71,67,78,54,70,56,52,76,64,79,41,72,75,41,56,46,72.0,74,80,71,7,13,11,8,13,,58+2,58+2,58+2,59,59,59,59,59,61+2,61+2,61+2,62+2,65+2,65+2,65+2,62+2,69+2,72+2,72+2,72+2,69+2,70+2,75+2,75+2,75+2,70+2,17+2,Jean-Clair Todibo,20.0,2000000.0,Centre-Back,Laliga
21.0,RB,75,86,19,175,62,Ajax,SUB,2022.0,United States,LB,Right,4,4,1,High/Low,Normal (170-185),,Flair,87.0,58.0,71.0,79.0,67.0,64.0,72,56,57,76,44,80,72,38,65,77,88,86,87,74,78,65,56,78,56,62,68,66,72,72,39,70.0,67,70,68,11,10,10,15,15,,68+2,68+2,68+2,75,73,73,73,75,74+2,74+2,74+2,75+2,72+2,72+2,72+2,75+2,74+2,70+2,70+2,70+2,74+2,73+2,67+2,67+2,67+2,73+2,19+2,Sergiño Dest,19.0,21000000.0,Right-Back,Laliga
21.0,"CM, CDM, CB",75,84,21,185,84,Juventus,LCM,2024.0,United States,RCM,Right,3,3,1,Medium/Medium,Normal (185+),,Giant Throw-in,75.0,64.0,69.0,74.0,75.0,83.0,57,59,82,76,49,75,56,55,69,76,67,82,67,78,69,73,92,83,83,67,82,74,75,75,58,68.0,73,76,73,7,9,12,9,11,,73+2,73+2,73+2,72,73,73,73,72,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,74+2,76+2,76+2,76+2,74+2,74+2,77+2,77+2,77+2,74+2,17+2,Weston McKennie,22.0,4500000.0,Central Midfield,1 Bundesliga
21.0,GK,75,83,22,188,77,Sheffield United,GK,2024.0,England,,Right,2,1,1,Medium/Medium,Normal (185+),,,,,,,,,15,14,15,31,16,18,17,16,33,28,47,50,53,72,49,52,66,35,59,15,35,20,11,47,25,55.0,18,16,15,76,73,69,73,77,49.0,30+2,30+2,30+2,30,31,31,31,30,32+2,32+2,32+2,31+2,32+2,32+2,32+2,31+2,29+2,31+2,31+2,31+2,29+2,28+2,28+2,28+2,28+2,28+2,74+2,Aaron Ramsdale,22.0,20500000.0,Goalkeeper,Premier League
21.0,"CAM, LM",75,83,22,173,67,Crystal Palace,SUB,2025.0,England,,Right,3,4,1,Medium/Medium,Lean (170-185),,"Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",76.0,68.0,70.0,79.0,47.0,68.0,63,71,49,76,52,81,62,56,67,77,77,76,79,70,75,66,69,77,68,68,58,49,68,75,69,73.0,36,57,40,10,12,9,14,10,,69+2,69+2,69+2,74,73,73,73,74,75+2,75+2,75+2,74+2,72+2,72+2,72+2,74+2,63+2,62+2,62+2,62+2,63+2,60+2,55+2,55+2,55+2,60+2,18+2,Eberechi Eze,22.0,17800000.0,Attacking Midfield,Premier League
21.0,"RB, RM",75,82,22,179,64,Aston Villa,RB,2025.0,England,,Right,3,3,1,High/High,Normal (170-185),#Engine,Speed Dribbler (AI),81.0,63.0,65.0,71.0,70.0,65.0,69,66,51,65,48,70,64,48,62,69,78,84,86,71,67,64,80,89,56,64,56,72,61,67,44,70.0,68,75,74,15,16,13,13,8,,65+2,65+2,65+2,70,68,68,68,70,68+2,68+2,68+2,70+2,68+2,68+2,68+2,70+2,73+2,69+2,69+2,69+2,73+2,73+2,67+2,67+2,67+2,73+2,19+2,Matty Cash,23.0,15750000.0,Right-Back,Premier League
21.0,"RM, RW",75,82,21,185,77,Parma,RW,2023.0,France,,Right,4,4,1,High/Medium,Lean (185+),,"Long Shot Taker (AI), Speed Dribbler (AI)",78.0,69.0,69.0,79.0,31.0,61.0,67,68,65,73,66,82,67,44,65,79,79,77,72,70,65,69,67,69,60,70,50,29,72,73,65,73.0,23,31,26,14,10,10,8,12,,71+2,71+2,71+2,74,74,74,74,74,74+2,74+2,74+2,74+2,68+2,68+2,68+2,74+2,56+2,53+2,53+2,53+2,56+2,52+2,45+2,45+2,45+2,52+2,17+2,Yann Karamoh,22.0,8000000.0,Right Winger,Serie A
21.0,GK,75,82,22,194,88,VfB Stuttgart,GK,2024.0,Switzerland,,Right,2,1,1,Medium/Medium,Normal (185+),,Rushes Out Of Goal,,,,,,,13,10,13,39,10,24,13,12,33,34,26,26,34,74,24,56,34,21,68,10,24,14,10,55,12,62.0,15,15,15,75,71,75,73,78,26.0,29+2,29+2,29+2,28,31,31,31,28,34+2,34+2,34+2,30+2,34+2,34+2,34+2,30+2,25+2,31+2,31+2,31+2,25+2,24+2,26+2,26+2,26+2,24+2,74+2,Gregor Kobel,22.0,4000000.0,Goalkeeper,1 Bundesliga
21.0,"ST, CF",75,82,22,185,70,Fiorentina,RS,2024.0,Côte d'Ivoire,,Right,4,3,1,High/Medium,Lean (185+),,,83.0,71.0,62.0,75.0,41.0,68.0,57,78,74,70,66,77,52,45,52,75,81,84,74,69,65,72,92,63,73,58,55,37,78,65,61,68.0,41,35,32,15,13,6,7,14,,75+2,75+2,75+2,73,74,74,74,73,72+2,72+2,72+2,71+2,64+2,64+2,64+2,71+2,57+2,54+2,54+2,54+2,57+2,55+2,53+2,53+2,53+2,55+2,18+2,Christian Kouamé,22.0,11000000.0,Centre-Forward,Serie A
21.0,ST,75,81,23,187,78,Getafe,RS,2025.0,Turkey,SUB,Right,3,3,1,High/Medium,Normal (185+),,,69.0,77.0,64.0,76.0,36.0,77.0,56,75,73,74,74,77,68,63,47,76,70,69,74,73,73,85,80,70,83,72,70,29,74,65,80,68.0,34,33,24,8,14,8,13,13,,75+2,75+2,75+2,72,74,74,74,72,72+2,72+2,72+2,70+2,65+2,65+2,65+2,70+2,54+2,54+2,54+2,54+2,54+2,51+2,51+2,51+2,51+2,51+2,19+2,Enes Ünal,23.0,9000000.0,Centre-Forward,Laliga
21.0,CB,75,81,22,190,86,Monaco,RCB,2025.0,France,,Right,2,2,1,Medium/Medium,Normal (185+),#Strength,,55.0,28.0,49.0,56.0,74.0,82.0,25,20,73,69,36,56,28,27,52,63,56,54,37,72,35,54,70,73,91,17,74,74,23,47,36,66.0,71,79,73,12,8,11,8,6,,49+2,49+2,49+2,47,49,49,49,47,51+2,51+2,51+2,51+2,58+2,58+2,58+2,51+2,64+2,70+2,70+2,70+2,64+2,66+2,75+2,75+2,75+2,66+2,16+2,Axel Disasi,22.0,13000000.0,Centre-Back,Ligue 1
21.0,RB,75,81,22,177,76,Hertha BSC,SUB,2023.0,Netherlands,,Right,3,2,1,Medium/High,Normal (170-185),,,77.0,39.0,61.0,70.0,72.0,82.0,73,33,62,64,38,72,43,39,57,65,76,77,70,69,76,56,93,84,79,29,83,72,56,57,46,67.0,70,76,78,6,5,6,10,10,,58+2,58+2,58+2,63,60,60,60,63,61+2,61+2,61+2,66+2,63+2,63+2,63+2,66+2,73+2,70+2,70+2,70+2,73+2,73+2,73+2,73+2,73+2,73+2,14+2,Deyovaisio Zeefuik,22.0,4000000.0,Right-Back,1 Bundesliga
21.0,"LM, ST",75,80,22,182,71,Montpellier,SUB,2024.0,England,,Right,2,3,1,Medium/Medium,Normal (170-185),,,89.0,72.0,66.0,74.0,25.0,65.0,69,75,66,70,68,78,51,42,66,73,87,90,69,64,64,73,68,67,72,70,45,22,74,68,59,69.0,27,14,19,6,10,6,8,16,,73+2,73+2,73+2,74,74,74,74,74,73+2,73+2,73+2,74+2,65+2,65+2,65+2,74+2,53+2,48+2,48+2,48+2,53+2,49+2,41+2,41+2,41+2,49+2,16+2,Stephy Mavididi,22.0,6300000.0,Centre-Forward,Ligue 1
21.0,RB,75,80,23,174,64,Southampton,RB,2025.0,England,,Right,4,3,1,High/Medium,Lean (170-185),,,75.0,37.0,66.0,73.0,72.0,66.0,75,35,62,71,25,74,54,31,62,71,76,74,72,72,79,38,75,73,59,41,70,72,57,64,32,68.0,71,76,73,9,8,7,11,12,,57+2,57+2,57+2,66,63,63,63,66,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,73+2,70+2,70+2,70+2,73+2,73+2,70+2,70+2,70+2,73+2,17+2,Kyle Walker-Peters,23.0,13300000.0,Right-Back,Premier League
21.0,CB,75,79,25,186,84,Hertha BSC,SUB,2021.0,Netherlands,,Left,2,2,1,Medium/High,Normal (185+),,Dives Into Tackles (AI),69.0,39.0,58.0,62.0,75.0,77.0,40,33,76,70,35,57,35,35,68,66,64,73,65,72,63,60,77,69,78,31,83,72,41,59,41,71.0,73,77,80,9,9,14,14,9,,56+2,56+2,56+2,56,57,57,57,56,59+2,59+2,59+2,59+2,63+2,63+2,63+2,59+2,68+2,72+2,72+2,72+2,68+2,70+2,75+2,75+2,75+2,70+2,17+2,Karim Rekik,25.0,2000000.0,Centre-Back,Laliga
21.0,LM,75,79,24,180,74,Leicester City,SUB,2021.0,England,,Right,3,4,1,Medium/Medium,Lean (170-185),,"Flair, Long Shot Taker (AI), Speed Dribbler (AI)",87.0,68.0,67.0,81.0,37.0,55.0,67,65,31,69,54,83,68,60,60,78,89,86,87,70,75,80,51,66,56,68,41,25,69,69,58,60.0,42,45,31,6,11,11,13,10,,68+2,68+2,68+2,75,74,74,74,75,73+2,73+2,73+2,74+2,66+2,66+2,66+2,74+2,58+2,54+2,54+2,54+2,58+2,55+2,45+2,45+2,45+2,55+2,17+2,Demarai Gray,24.0,2000000.0,Left Winger,1 Bundesliga
21.0,"CAM, CM",75,79,25,181,75,FC Köln,CAM,2024.0,Slovakia,,Right,4,4,1,Medium/High,Lean (170-185),,"Flair, Playmaker (AI), Technical Dribbler (AI)",68.0,73.0,72.0,79.0,54.0,61.0,64,76,52,76,71,80,77,77,69,80,70,66,76,73,75,76,70,73,55,68,57,29,75,75,59,81.0,63,62,51,15,12,14,16,10,,72+2,72+2,72+2,74,75,75,75,74,75+2,75+2,75+2,74+2,72+2,72+2,72+2,74+2,63+2,63+2,63+2,63+2,63+2,61+2,57+2,57+2,57+2,61+2,20+2,Ondrej Duda,25.0,7000000.0,Attacking Midfield,1 Bundesliga
21.0,"CB, LB",75,79,21,182,73,Chelsea,RES,2025.0,France,,Left,2,2,1,Low/High,Stocky (170-185),,,67.0,52.0,68.0,65.0,75.0,75.0,68,53,74,74,37,62,60,59,68,67,64,70,72,74,69,68,77,73,79,40,68,74,59,63,44,79.0,75,77,75,6,9,14,12,8,,64+2,64+2,64+2,64,64,64,64,64,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,72+2,73+2,73+2,73+2,72+2,73+2,75+2,75+2,75+2,73+2,16+2,Malang Sarr,21.0,2000000.0,Centre-Back,Premier League
21.0,CM,75,79,24,180,73,Cagliari,LCM,2024.0,Croatia,,Right,3,3,2,High/Medium,Normal (170-185),,Speed Dribbler (AI),74.0,66.0,77.0,75.0,63.0,68.0,75,62,47,82,65,77,64,57,78,78,76,73,62,76,67,70,43,69,67,74,74,58,64,76,60,76.0,64,70,66,6,15,12,13,12,,68+2,68+2,68+2,74,73,73,73,74,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,71+2,72+2,72+2,72+2,71+2,69+2,65+2,65+2,65+2,69+2,19+2,Marko Rog,25.0,13000000.0,Central Midfield,Serie A
21.0,ST,75,79,24,174,72,Real Valladolid,SUB,2024.0,Israel,,Right,4,2,1,High/Medium,Stocky (170-185),,,76.0,77.0,65.0,71.0,24.0,67.0,58,82,75,71,78,71,63,48,60,70,74,78,67,73,77,73,56,70,69,68,61,21,81,68,78,80.0,23,12,19,7,10,7,10,9,,75+2,75+2,75+2,72,74,74,74,72,72+2,72+2,72+2,71+2,64+2,64+2,64+2,71+2,50+2,48+2,48+2,48+2,50+2,47+2,42+2,42+2,42+2,47+2,16+2,Shon Weissman,24.0,4000000.0,Centre-Forward,Laliga
21.0,CB,75,78,26,193,87,Arsenal,SUB,2024.0,Spain,,Left,3,2,1,Medium/Medium,Normal (185+),#Strength,"Solid Player, Long Passer (AI), Power Header",52.0,40.0,50.0,49.0,75.0,81.0,32,38,82,69,28,41,27,30,63,60,54,51,49,74,37,53,75,72,86,40,80,72,34,37,31,67.0,76,74,70,6,14,7,13,12,,54+2,54+2,54+2,48,50,50,50,48,51+2,51+2,51+2,51+2,58+2,58+2,58+2,51+2,63+2,70+2,70+2,70+2,63+2,66+2,75+2,75+2,75+2,66+2,18+2,Pablo Marí,26.0,5000000.0,Centre-Back,Premier League
21.0,CB,75,78,25,184,84,Sassuolo,SUB,2024.0,Turkey,SUB,Right,3,3,1,High/Medium,Normal (170-185),,Power Header,64.0,53.0,71.0,68.0,76.0,75.0,68,35,72,75,41,65,82,74,70,72,62,65,67,74,66,82,83,68,77,71,77,79,50,65,47,75.0,75,76,73,16,10,8,14,10,,62+2,62+2,62+2,64,64,64,64,64,65+2,65+2,65+2,65+2,69+2,69+2,69+2,65+2,72+2,74+2,74+2,74+2,72+2,72+2,75+2,75+2,75+2,72+2,19+2,Kaan Ayhan,25.0,2500000.0,Centre-Back,Serie A
21.0,"LW, LM",75,78,25,171,64,Midtjylland,SUB,2024.0,Denmark,,Right,4,4,1,High/Low,Lean (170-185),,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",73.0,73.0,72.0,81.0,47.0,57.0,74,74,51,70,65,85,74,75,65,79,72,73,76,68,76,78,80,58,62,71,39,49,73,75,66,71.0,35,55,48,12,6,12,11,11,,72+2,72+2,72+2,75,75,75,75,75,75+2,75+2,75+2,74+2,70+2,70+2,70+2,74+2,62+2,59+2,59+2,59+2,62+2,59+2,53+2,53+2,53+2,59+2,16+2,Pione Sisto,25.0,2500000.0,Left Winger,Laliga
21.0,CB,75,78,26,188,77,Southampton,RES,2022.0,Netherlands,,Left,3,2,2,Medium/Medium,Lean (185+),,"Dives Into Tackles (AI), Long Passer (AI)",51.0,46.0,66.0,59.0,76.0,75.0,64,30,76,69,55,60,31,56,77,64,47,55,35,74,60,72,77,66,79,59,78,75,29,68,37,69.0,75,78,76,15,10,13,8,11,,55+2,55+2,55+2,55,56,56,56,55,58+2,58+2,58+2,59+2,66+2,66+2,66+2,59+2,69+2,73+2,73+2,73+2,69+2,70+2,75+2,75+2,75+2,70+2,18+2,Wesley Hoedt,26.0,1000000.0,Centre-Back,Premier League
21.0,"LW, LM, CF",75,78,24,175,74,Lokomotiv Moskva,SUB,2025.0,Guinea,,Right,4,4,1,Medium/Medium,Normal (170-185),,"Long Shot Taker (AI), Speed Dribbler (AI)",85.0,73.0,67.0,77.0,35.0,61.0,70,74,49,70,67,78,71,68,55,75,86,85,79,72,75,74,54,68,59,74,59,29,74,68,66,71.0,37,35,30,13,12,11,13,10,,72+2,72+2,72+2,75,74,74,74,75,73+2,73+2,73+2,74+2,66+2,66+2,66+2,74+2,58+2,53+2,53+2,53+2,58+2,54+2,46+2,46+2,46+2,54+2,19+2,François Kamano,24.0,5500000.0,Left Winger,Ligue 1
21.0,"CB, RB",75,76,27,191,79,Brest,LCB,2024.0,France,,Right,2,2,1,Low/High,Lean (185+),,,61.0,49.0,61.0,62.0,77.0,74.0,57,47,78,75,35,58,49,42,68,67,58,64,62,73,61,59,81,75,72,49,76,76,49,45,47,72.0,75,78,76,15,10,14,12,13,,60+2,60+2,60+2,59,59,59,59,59,60+2,60+2,60+2,61+2,65+2,65+2,65+2,61+2,70+2,73+2,73+2,73+2,70+2,72+2,75+1,75+1,75+1,72+2,19+2,Christophe Hérelle,27.0,4000000.0,Centre-Back,Ligue 1
21.0,"CM, CDM",75,75,31,185,78,Brighton & Hove Albion,SUB,2021.0,England,,Right,3,3,1,Medium/High,Normal (185+),,Long Passer (AI),56.0,65.0,74.0,69.0,72.0,77.0,70,63,65,79,69,66,66,61,76,74,60,52,64,76,63,67,85,84,70,69,83,77,66,73,44,79.0,69,76,70,11,15,8,13,10,,67+2,67+2,67+2,68,69,69,69,68,71+2,71+2,71+2,70+2,75,75,75,70+2,73+2,76-1,76-1,76-1,73+2,72+2,73+2,73+2,73+2,72+2,19+2,Dale Stephens,31.0,1100000.0,Central Midfield,Premier League
21.0,CB,75,75,32,190,80,Benevento,RCB,2023.0,Poland,RCB,Right,2,2,3,Low/High,Normal (185+),,"Dives Into Tackles (AI), Power Header",36.0,32.0,45.0,51.0,74.0,79.0,29,27,79,63,17,49,35,26,63,58,34,37,32,71,50,57,75,62,86,20,85,73,24,23,39,75.0,73,75,75,10,14,5,8,10,,48+3,48+3,48+3,42,44,44,44,42,44+3,44+3,44+3,46+3,53+3,53+3,53+3,46+3,60+3,68+3,68+3,68+3,60+3,63+3,74+1,74+1,74+1,63+3,17+3,Kamil Glik,32.0,3000000.0,Centre-Back,Ligue 1
21.0,"CAM, LM, CM",75,75,29,175,72,Huesca,CAM,2023.0,Spain,,Right,3,3,1,High/Medium,Normal (170-185),,"Long Shot Taker (AI), Playmaker (AI)",79.0,70.0,73.0,75.0,58.0,65.0,69,71,53,78,59,74,67,54,76,75,82,77,77,70,77,67,74,67,68,76,52,66,72,74,62,68.0,45,68,59,9,13,13,12,16,,70+2,70+2,70+2,74,73,73,73,74,75,75,75,74+1,74+1,74+1,74+1,74+1,68+2,68+2,68+2,68+2,68+2,67+2,62+2,62+2,62+2,67+2,19+2,Borja García,29.0,2100000.0,Attacking Midfield,Laliga
21.0,"RM, RB",75,75,27,183,78,Granada,SUB,2023.0,France,,Right,3,3,1,Medium/Medium,Lean (170-185),,,76.0,63.0,70.0,74.0,73.0,78.0,74,63,67,76,45,76,58,40,70,74,75,76,68,76,65,74,73,80,80,56,70,72,73,66,49,68.0,72,76,75,11,7,6,10,14,,71+2,71+2,71+2,72,72,72,72,72,72+2,72+2,72+2,74+1,72+2,72+2,72+2,74+1,75,74+1,74+1,74+1,75,75,74+1,74+1,74+1,75,17+2,Dimitri Foulquier,27.0,2000000.0,Right-Back,Laliga
21.0,GK,75,75,29,185,90,Nîmes,GK,2022.0,France,,Right,3,1,2,Medium/Medium,Normal (185+),,Comes For Crosses,,,,,,,15,17,14,33,19,11,10,14,32,21,45,45,43,74,24,56,62,34,68,15,36,16,12,35,19,62.0,13,12,10,74,72,74,75,77,45.0,30+2,30+2,30+2,27,29,29,29,27,29+2,29+2,29+2,28+2,29+2,29+2,29+2,28+2,26+2,28+2,28+2,28+2,26+2,25+2,27+2,27+2,27+2,25+2,74+1,Baptiste Reynet,29.0,350000.0,Goalkeeper,Ligue 1
