fifa_version,player_positions,overall,potential,value_eur,height_cm,weight_kg,club_name,club_position,club_contract_valid_until_year,nationality_name,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,name
21.0,"RM, LM, ST",70,75,2400000.0,187,77,Huddersfield Town,RM,2021.0,Belgium,,Right,3,3,1,High/Low,,"Early Crosser, Flair, Speed Dribbler (AI)",84.0,67.0,67.0,70.0,36.0,64.0,69,65,59,69,59,72,72,64,67,67,80,87,74,62,58,76,76,59,73,68,47,21,68,60,55,64.0,47,30,25,9,6,13,6,16,,69+2,69+2,69+2,70,69,69,69,70,68+2,68+2,68+2,69+2,62+2,62+2,62+2,69+2,54+2,51+2,51+2,51+2,54+2,51+2,47+2,47+2,47+2,51+2,15+2,Isaac Mbenza
21.0,CB,70,74,2000000.0,189,90,Bristol City,LCB,2021.0,England,,Right,4,2,1,Medium/High,,Injury Prone,54.0,39.0,49.0,57.0,71.0,69.0,23,44,76,66,40,55,22,24,67,62,54,54,48,64,49,53,75,54,78,21,64,70,25,43,32,68.0,72,70,71,14,12,12,14,10,,53+2,53+2,53+2,49,51,51,51,49,52+2,52+2,52+2,51+2,57+2,57+2,57+2,51+2,59+2,66+2,66+2,66+2,59+2,62+2,70+2,70+2,70+2,62+2,18+2,Alfie Mawson
21.0,CB,70,74,2000000.0,189,87,Hannover 96,CB,2021.0,Croatia,,Right,3,2,1,Medium/High,,,60.0,60.0,60.0,62.0,69.0,75.0,45,52,68,70,42,62,46,62,63,68,62,58,48,69,45,74,70,65,82,65,70,70,52,59,72,60.0,70,69,68,9,10,9,13,8,,63+2,63+2,63+2,60,62,62,62,60,62+2,62+2,62+2,61+2,65+2,65+2,65+2,61+2,65+2,69+2,69+2,69+2,65+2,65+2,70+2,70+2,70+2,65+2,16+2,Josip Elez
21.0,LM,70,73,2100000.0,173,67,Cardiff City,SUB,2022.0,England,,Right,4,4,1,High/Low,,"Long Shot Taker (AI), Technical Dribbler (AI)",85.0,66.0,62.0,74.0,28.0,52.0,65,64,38,65,58,74,64,48,54,73,83,86,79,64,77,74,48,65,50,65,41,27,66,61,58,59.0,25,30,27,10,12,10,15,15,,65+2,65+2,65+2,70,69,69,69,70,68+2,68+2,68+2,69+2,61+2,61+2,61+2,69+2,54+2,48+2,48+2,48+2,54+2,50+2,39+2,39+2,39+2,50+2,18+2,Josh Murphy
21.0,CB,70,72,1600000.0,187,75,Fiorentina,SUB,2023.0,Italy,,Right,2,2,1,Medium/Medium,,,49.0,16.0,34.0,50.0,71.0,72.0,15,17,58,58,14,42,13,19,45,56,51,48,59,70,59,20,80,50,84,12,65,72,13,13,13,63.0,71,75,74,8,13,11,10,9,,39+2,39+2,39+2,38,38,38,38,38,40+2,40+2,40+2,41+2,46+2,46+2,46+2,41+2,57+2,62+2,62+2,62+2,57+2,60+2,70+2,70+2,70+2,60+2,17+2,Federico Ceccherini
21.0,CB,70,72,1700000.0,189,85,København,SUB,2023.0,Greece,,Right,3,2,1,Low/Medium,#Strength,Long Passer (AI),59.0,24.0,46.0,49.0,72.0,75.0,30,14,71,55,20,48,20,22,57,53,53,64,41,59,36,48,74,61,86,22,66,70,20,49,27,65.0,74,74,68,3,3,3,3,3,,44+2,44+2,44+2,43,44,44,44,43,45+2,45+2,45+2,47+2,52+2,52+2,52+2,47+2,59+2,64+2,64+2,64+2,59+2,62+2,70+2,70+2,70+2,62+2,9+2,Marios Ikonomou
21.0,ST,70,71,1900000.0,183,78,Trabzonspor,ST,2021.0,Congo DR,,Right,2,3,1,Medium/Medium,,,76.0,70.0,59.0,67.0,29.0,69.0,46,74,64,66,70,65,65,57,52,70,75,77,69,68,65,68,74,60,76,64,60,25,72,64,72,70.0,31,22,17,7,6,9,10,7,,70+1,70+1,70+1,67,69,69,69,67,68+2,68+2,68+2,66+2,60+2,60+2,60+2,66+2,48+2,48+2,48+2,48+2,48+2,46+2,44+2,44+2,44+2,46+2,14+2,Benik Afobe
21.0,"CDM, CM",70,71,1500000.0,180,75,SPAL,SUB,2020.0,Italy,,Right,4,3,1,Medium/Medium,,"Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",61.0,70.0,72.0,71.0,68.0,67.0,71,59,65,72,68,71,74,80,73,73,60,61,70,61,77,84,68,67,67,81,68,66,63,70,68,67.0,68,70,69,5,13,14,8,13,,67+2,67+2,67+2,68,68,68,68,68,69+2,69+2,69+2,68+2,70+1,70+1,70+1,68+2,68+2,69+2,69+2,69+2,68+2,67+2,68+2,68+2,68+2,67+2,16+2,Federico Viviani
21.0,GK,70,70,180000.0,193,83,Manchester United,RES,2021.0,England,,Right,4,1,1,Medium/Medium,,GK Long Throw,,,,,,,19,17,14,43,15,11,17,19,40,34,44,38,50,66,53,54,70,27,71,19,42,26,14,50,20,60.0,20,13,19,70,70,72,67,69,41.0,31+2,31+2,31+2,30,32,32,32,30,34+2,34+2,34+2,32+2,35+2,35+2,35+2,32+2,29+2,35+2,35+2,35+2,29+2,29+2,31+2,31+2,31+2,29+2,69+1,Lee Grant
21.0,"CM, CDM",70,70,,186,86,,,,Iceland,SUB,Left,3,3,2,High/High,,"Power Free-Kick, Long Shot Taker (AI), Technical Dribbler (AI)",54.0,62.0,73.0,72.0,70.0,67.0,68,50,60,77,62,74,74,72,74,75,59,49,59,62,68,80,59,49,74,70,76,72,62,72,69,76.0,71,72,68,7,8,13,8,14,,64+2,64+2,64+2,66,67,67,67,66,69+1,69+1,69+1,67+2,70,70,70,67+2,67+2,71-1,71-1,71-1,67+2,66+2,70,70,70,66+2,15+2,Emil Hallfreðsson
21.0,"ST, CF",70,70,1300000.0,169,65,Benevento,LF,2021.0,Italy,,Right,4,4,2,High/Medium,#Acrobat,"Injury Prone, Speed Dribbler (AI)",84.0,68.0,70.0,78.0,31.0,56.0,68,69,49,73,73,76,73,70,59,75,85,84,90,78,94,66,75,74,52,64,38,14,79,74,74,75.0,48,22,22,3,3,3,3,3,,70,70,70,76-6,75-5,75-5,75-5,76-6,75-5,75-5,75-5,75-5,67+2,67+2,67+2,75-5,56+2,50+2,50+2,50+2,56+2,52+2,42+2,42+2,42+2,52+2,11+2,Marco Sau
21.0,"CB, LB",70,70,1300000.0,185,78,Fulham,SUB,2022.0,France,,Left,3,2,2,Medium/Medium,,,60.0,38.0,65.0,65.0,69.0,70.0,68,32,69,70,38,62,42,40,70,70,63,57,63,68,63,56,75,63,72,33,72,72,27,63,42,74.0,67,70,69,13,13,15,7,15,,53+2,53+2,53+2,57,55,55,55,57,59+2,59+2,59+2,61+2,63+2,63+2,63+2,61+2,67+2,69+1,69+1,69+1,67+2,68+2,70,70,70,68+2,18+2,Maxime Le Marchand
21.0,"CB, RB",70,70,1000000.0,184,79,SPAL,SUB,2023.0,Serbia,,Right,2,2,2,High/Medium,,,56.0,38.0,59.0,64.0,70.0,73.0,68,22,68,64,25,62,31,37,66,66,54,58,67,70,67,68,75,67,74,41,77,72,56,46,41,67.0,69,70,70,8,12,15,12,5,,55+2,55+2,55+2,57,56,56,56,57,57+2,57+2,57+2,60+2,61+2,61+2,61+2,60+2,67+2,68+2,68+2,68+2,67+2,67+2,70,70,70,67+2,16+2,Nenad Tomović
21.0,CB,70,70,1300000.0,191,90,Stoke City,RCB,2022.0,England,,Right,2,2,1,Low/High,#Strength,Solid Player,32.0,23.0,42.0,37.0,70.0,83.0,24,20,75,55,18,31,25,16,53,44,31,32,35,65,37,32,75,72,91,18,78,72,35,39,27,51.0,70,68,68,11,11,8,10,9,,42+2,42+2,42+2,36,39,39,39,36,40+2,40+2,40+2,40+2,49+2,49+2,49+2,40+2,55+2,63+2,63+2,63+2,55+2,58+2,70,70,70,58+2,16+2,Danny Batth
21.0,ST,70,70,1600000.0,179,74,Benevento,RES,2021.0,Italy,,Right,3,3,1,High/Low,,,79.0,70.0,59.0,70.0,22.0,65.0,56,74,62,64,64,67,64,58,52,72,77,81,75,67,73,68,69,80,71,61,30,20,76,57,75,69.0,21,15,14,12,10,6,12,11,,70,70,70,69,70,70,70,69,67+2,67+2,67+2,68+2,60+2,60+2,60+2,68+2,49+2,45+2,45+2,45+2,49+2,46+2,38+2,38+2,38+2,46+2,17+2,Pietro Iemmello
21.0,"CM, CDM",70,70,1300000.0,175,74,Karlsruher SC,RCM,2022.0,Germany,,Right,4,3,2,Medium/Medium,,"Long Shot Taker (AI), Technical Dribbler (AI)",52.0,63.0,70.0,70.0,66.0,77.0,65,59,56,73,56,68,72,72,67,69,60,45,74,73,82,71,77,85,72,67,77,67,64,72,62,71.0,64,69,71,8,9,9,16,9,,64+2,64+2,64+2,66,66,66,66,66,68+2,68+2,68+2,67+2,70,70,70,67+2,69+1,71-1,71-1,71-1,69+1,68+2,68+2,68+2,68+2,68+2,17+2,Jérôme Gondorf
21.0,"CAM, RM, RW",69,85,3600000.0,182,64,Arsenal,RES,2023.0,England,,Right,4,4,1,High/Medium,,Technical Dribbler (AI),79.0,64.0,64.0,72.0,32.0,47.0,61,63,36,69,55,73,67,58,55,72,79,79,75,63,68,69,38,61,44,61,39,24,66,67,64,65.0,37,30,31,11,8,14,8,10,,63+2,63+2,63+2,69,68,68,68,69,69+2,69+2,69+2,68+2,62+2,62+2,62+2,68+2,53+2,49+2,49+2,49+2,53+2,50+2,39+2,39+2,39+2,50+2,15+2,Emile Smith Rowe
21.0,"CM, CAM",69,79,3100000.0,189,81,Eintracht Frankfurt,SUB,2022.0,Germany,,Right,3,4,1,Medium/Medium,,"Flair, Technical Dribbler (AI)",68.0,62.0,67.0,79.0,54.0,63.0,60,63,61,72,55,80,63,60,64,81,69,68,75,67,69,65,55,63,67,60,56,52,64,68,53,52.0,47,59,61,7,12,13,8,13,,67+2,67+2,67+2,70,70,70,70,70,71+2,71+2,71+2,70+2,69+2,69+2,69+2,70+2,64+2,63+2,63+2,63+2,64+2,62+2,59+2,59+2,59+2,62+2,16+2,Aymen Barkok
21.0,"ST, LW",69,78,3200000.0,182,78,Nice,SUB,2023.0,France,,Right,3,4,1,Medium/Low,,Technical Dribbler (AI),78.0,67.0,63.0,75.0,24.0,57.0,56,68,61,70,64,76,66,41,57,73,76,79,76,69,75,69,63,59,63,65,39,24,70,67,61,68.0,21,17,21,9,10,7,13,8,,69+2,69+2,69+2,71,71,71,71,71,71+2,71+2,71+2,69+2,63+2,63+2,63+2,69+2,50+2,47+2,47+2,47+2,50+2,46+2,40+2,40+2,40+2,46+2,16+2,Myziane Maolida
21.0,ST,69,77,3200000.0,187,80,AFC Bournemouth,ST,2023.0,England,,Right,3,3,1,High/Medium,,,66.0,67.0,61.0,70.0,27.0,70.0,54,66,68,68,67,71,54,42,59,72,64,68,67,65,66,73,72,65,76,63,61,22,68,63,70,67.0,21,25,22,9,15,14,9,10,,69+2,69+2,69+2,67,68,68,68,67,67+2,67+2,67+2,66+2,62+2,62+2,62+2,66+2,49+2,49+2,49+2,49+2,49+2,46+2,44+2,44+2,44+2,46+2,17+2,Dominic Solanke
21.0,CB,69,77,2900000.0,190,82,Manchester City,SUB,2022.0,Netherlands,,Right,3,2,1,High/Medium,,"Long Throw-in, Injury Prone, Long Passer (AI)",64.0,39.0,62.0,69.0,70.0,68.0,32,23,68,73,28,71,62,70,71,70,64,64,65,62,53,63,69,61,73,52,66,65,40,66,46,73.0,69,74,68,12,13,15,13,11,,55+2,55+2,55+2,57,59,59,59,57,62+2,62+2,62+2,59+2,66+2,66+2,66+2,59+2,63+2,69+2,69+2,69+2,63+2,64+2,69+2,69+2,69+2,64+2,18+2,Philippe Sandler
21.0,"RW, RM, ST",69,77,3100000.0,173,72,CF Montréal,LM,2020.0,Nigeria,,Right,3,3,1,High/High,,Speed Dribbler (AI),89.0,67.0,61.0,69.0,46.0,68.0,61,66,53,67,65,70,66,58,49,66,88,89,78,63,62,74,58,67,70,66,66,30,64,59,60,60.0,53,56,23,7,13,7,12,15,,68+2,68+2,68+2,69,68,68,68,69,67+2,67+2,67+2,67+2,61+2,61+2,61+2,67+2,57+2,55+2,55+2,55+2,57+2,55+2,53+2,53+2,53+2,55+2,17+2,Orji Okwonkwo
21.0,ST,69,76,2800000.0,188,70,Brentford,ST,2025.0,England,,Right,3,3,1,Medium/Medium,,Long Shot Taker (AI),77.0,68.0,55.0,69.0,43.0,75.0,44,73,67,61,65,68,59,56,53,67,78,77,83,67,69,67,89,73,75,59,75,49,71,57,64,69.0,28,46,41,16,8,8,7,8,,69+2,69+2,69+2,66,68,68,68,66,66+2,66+2,66+2,65+2,61+2,61+2,61+2,65+2,56+2,56+2,56+2,56+2,56+2,55+2,55+2,55+2,55+2,55+2,16+2,Ivan Toney
21.0,CB,69,76,2600000.0,191,87,Hellas Verona,SUB,2021.0,Italy,,Left,3,2,1,Low/High,,,53.0,35.0,45.0,49.0,72.0,68.0,40,33,73,54,35,40,30,30,55,60,51,54,54,61,52,52,71,60,72,25,65,63,21,34,38,60.0,75,73,73,13,10,10,5,7,,47+2,47+2,47+2,44,44,44,44,44,45+2,45+2,45+2,47+2,50+2,50+2,50+2,47+2,59+2,62+2,62+2,62+2,59+2,62+2,69+2,69+2,69+2,62+2,15+2,Giangiacomo Magnani
21.0,LB,69,76,2700000.0,186,77,VfB Stuttgart,RES,2023.0,Croatia,,Left,3,3,1,High/Medium,,"Injury Prone, Early Crosser",73.0,39.0,66.0,71.0,63.0,67.0,75,36,64,72,35,71,65,29,63,71,77,69,73,70,68,51,64,68,69,35,59,62,41,58,31,52.0,61,64,63,10,6,6,8,9,,56+2,56+2,56+2,63,60,60,60,63,62+2,62+2,62+2,66+2,63+2,63+2,63+2,66+2,68+2,65+2,65+2,65+2,68+2,67+2,64+2,64+2,64+2,67+2,15+2,Borna Sosa
21.0,RM,69,75,2200000.0,180,70,Brest,LM,2025.0,France,,Right,2,4,1,Medium/Medium,,"Playmaker (AI), Technical Dribbler (AI)",73.0,68.0,63.0,72.0,43.0,51.0,74,69,57,64,60,74,53,42,55,71,75,72,71,63,68,69,80,60,44,69,49,30,68,63,68,52.0,49,41,39,10,15,7,14,15,,66+2,66+2,66+2,70,69,69,69,70,68+2,68+2,68+2,68+2,62+2,62+2,62+2,68+2,57+2,52+2,52+2,52+2,57+2,55+2,48+2,48+2,48+2,55+2,19+2,Franck Honorat
21.0,CB,69,75,2000000.0,189,81,Hull City,RCB,2021.0,England,,Right,3,2,1,Medium/Medium,,,68.0,36.0,51.0,57.0,71.0,69.0,47,27,63,64,30,58,32,23,59,53,65,71,59,67,48,54,68,65,72,40,68,71,30,38,40,60.0,72,71,71,12,9,7,11,8,,50+2,50+2,50+2,51,50,50,50,51,51+2,51+2,51+2,54+2,55+2,55+2,55+2,54+2,64+2,65+2,65+2,65+2,64+2,66+2,69+2,69+2,69+2,66+2,16+2,Reece Burke
21.0,"ST, RW, LW",69,74,2100000.0,177,75,Nürnberg,SUB,2025.0,Germany,,Right,3,3,1,Medium/Medium,,,76.0,69.0,60.0,70.0,35.0,62.0,65,70,67,67,65,69,59,46,49,70,78,74,75,66,79,74,78,66,65,64,47,23,68,54,65,60.0,52,21,18,8,6,11,8,8,,69+2,69+2,69+2,68,68,68,68,68,66+2,66+2,66+2,67+2,59+2,59+2,59+2,67+2,52+2,48+2,48+2,48+2,52+2,50+2,45+2,45+2,45+2,50+2,14+2,Pascal Köpke
21.0,"LW, LM",69,74,2100000.0,180,76,FC Union Berlin,SUB,2021.0,Germany,,Right,4,3,1,Medium/Medium,,,68.0,68.0,63.0,72.0,21.0,59.0,62,70,48,68,64,73,66,45,54,69,77,60,77,65,75,67,67,66,59,66,49,17,67,66,58,63.0,18,19,15,11,14,7,7,9,,66+2,66+2,66+2,69,68,68,68,69,68+2,68+2,68+2,67+2,61+2,61+2,61+2,67+2,48+2,45+2,45+2,45+2,48+2,43+2,36+2,36+2,36+2,43+2,16+2,Joshua Mees
21.0,"RB, RM",69,74,2000000.0,178,74,SC Freiburg,SUB,2021.0,Tunisia,,Right,3,3,1,High/Medium,,,80.0,60.0,60.0,69.0,65.0,62.0,66,57,63,63,58,67,52,48,54,68,86,75,77,67,76,62,49,69,56,63,70,66,59,56,63,54.0,64,65,64,12,9,8,9,10,,63+2,63+2,63+2,66,65,65,65,66,64+2,64+2,64+2,66+2,62+2,62+2,62+2,66+2,67+2,64+2,64+2,64+2,67+2,67+2,64+2,64+2,64+2,67+2,16+2,Mohamed Dräger
21.0,"LW, RW, CF",69,73,2000000.0,168,70,Anderlecht,SUB,2022.0,Belgium,,Right,4,3,1,Medium/Low,,"Injury Prone, Flair, Technical Dribbler (AI)",74.0,68.0,62.0,76.0,19.0,54.0,63,65,28,68,66,77,78,67,53,75,76,73,81,57,87,76,75,38,62,70,50,16,65,53,57,63.0,18,17,20,11,6,16,12,16,,65+2,65+2,65+2,69,68,68,68,69,67+2,67+2,67+2,66+2,58+2,58+2,58+2,66+2,46+2,43+2,43+2,43+2,46+2,41+2,35+2,35+2,35+2,41+2,17+2,Zakaria Bakkali
21.0,CB,69,72,1600000.0,185,84,Kasımpaşa,RCB,2022.0,Guinea,,Right,3,2,1,Medium/Medium,,"Dives Into Tackles (AI), Power Header",68.0,35.0,49.0,54.0,67.0,77.0,39,30,69,66,30,45,44,39,46,60,67,69,66,70,64,46,72,72,80,31,75,69,45,37,42,62.0,63,70,68,16,8,15,9,9,,52+2,52+2,52+2,51,51,51,51,51,52+2,52+2,52+2,53+2,55+2,55+2,55+2,53+2,63+2,65+2,65+2,65+2,63+2,65+2,69+2,69+2,69+2,65+2,17+2,Julian Jeanvier
21.0,"CM, CAM, LM",69,72,1800000.0,172,67,Chievo,RCM,2021.0,Italy,,Right,3,4,1,High/Medium,,"Playmaker (AI), Technical Dribbler (AI)",89.0,69.0,70.0,76.0,53.0,60.0,66,67,54,73,66,74,69,73,69,74,89,89,88,66,88,74,75,73,56,70,50,52,67,70,70,73.0,59,48,48,13,14,9,8,14,,69+2,69+2,69+2,73-1,72,72,72,73-1,73-1,73-1,73-1,73-1,69+2,69+2,69+2,73-1,65+2,62+2,62+2,62+2,65+2,63+2,56+2,56+2,56+2,63+2,18+2,Luca Garritano
21.0,"LM, LB",69,72,1800000.0,187,81,Atalanta,RES,2022.0,Poland,,Left,3,3,1,Medium/Medium,,"Long Throw-in, Flair, Speed Dribbler (AI)",78.0,57.0,63.0,69.0,62.0,65.0,67,56,62,64,48,72,51,45,60,70,79,78,63,58,52,60,83,67,67,54,55,60,70,67,62,62.0,60,64,62,8,12,13,10,10,,64+2,64+2,64+2,67,66,66,66,67,66+2,66+2,66+2,68+2,65+2,65+2,65+2,68+2,65+2,63+2,63+2,63+2,65+2,65+2,63+2,63+2,63+2,65+2,15+2,Arkadiusz Reca
21.0,"CB, RB",69,70,1300000.0,188,77,Benevento,RES,2021.0,Italy,,Right,2,2,1,Medium/Medium,,,47.0,27.0,41.0,47.0,71.0,69.0,25,16,69,52,20,40,46,26,53,55,49,45,47,69,41,39,70,56,72,36,76,68,23,30,47,62.0,70,75,73,14,11,10,11,11,,42+2,42+2,42+2,40,41,41,41,40,43+2,43+2,43+2,43+2,49+2,49+2,49+2,43+2,57+2,63+2,63+2,63+2,57+2,60+2,69+1,69+1,69+1,60+2,18+2,Luca Antei
21.0,"CM, CDM",69,69,850000.0,182,79,Brescia,LCM,2021.0,Italy,,Right,3,3,2,Medium/High,,Team Player,59.0,67.0,68.0,67.0,70.0,71.0,66,58,66,71,66,66,65,68,67,69,64,55,65,67,67,76,62,74,66,77,80,71,68,67,64,70.0,70,70,70,4,4,4,4,4,,66+2,66+2,66+2,66,67,67,67,66,67+2,67+2,67+2,66+2,69,69,69,66+2,69,70-1,70-1,70-1,69,68+1,69,69,69,68+1,11+2,Daniele Dessena
21.0,"LB, LM",69,69,975000.0,174,63,Chievo,LB,2021.0,Italy,,Left,3,2,1,High/High,#Engine,,76.0,52.0,62.0,64.0,62.0,74.0,68,48,52,62,48,62,71,65,58,59,73,79,80,65,81,65,77,91,66,50,71,62,52,58,43,65.0,63,64,62,8,9,5,12,10,,58+2,58+2,58+2,62,60,60,60,62,60+2,60+2,60+2,64+2,61+2,61+2,61+2,64+2,67+2,64+2,64+2,64+2,67+2,67+2,63+2,63+2,63+2,67+2,16+2,Francesco Renzetti
21.0,CB,69,69,1200000.0,196,89,SPAL,SUB,2021.0,Poland,,Right,3,2,1,Medium/Medium,,"Long Passer (AI), Power Header",40.0,45.0,58.0,56.0,70.0,66.0,38,35,70,67,24,52,45,59,71,66,36,44,50,66,32,70,78,48,74,54,66,69,30,57,41,66.0,69,72,69,14,9,9,13,12,,53+2,53+2,53+2,50,53,53,53,50,55+2,55+2,55+2,52+2,61+2,61+2,61+2,52+2,59+2,67+2,67+2,67+2,59+2,61+2,69,69,69,61+2,18+2,Bartosz Salamon
21.0,LB,69,69,1200000.0,170,73,Melbourne Victory,LB,2020.0,Côte d'Ivoire,,Left,2,2,1,High/Medium,,Speed Dribbler (AI),72.0,51.0,63.0,65.0,63.0,72.0,68,46,55,64,48,62,65,34,65,62,72,72,76,72,80,63,81,75,74,49,63,71,63,59,51,70.0,61,64,62,11,15,6,11,12,,60+2,60+2,60+2,63,62,62,62,63,62+2,62+2,62+2,65+2,64+2,64+2,64+2,65+2,67+2,66+2,66+2,66+2,67+2,67+2,65+2,65+2,65+2,67+2,19+2,Adama Traoré
21.0,"CM, CDM, CAM",69,69,1400000.0,183,73,Sassuolo,SUB,2021.0,Morocco,,Right,3,3,1,Medium/Medium,,"Long Passer (AI), Long Shot Taker (AI)",59.0,61.0,69.0,71.0,63.0,60.0,58,53,58,77,57,72,53,72,75,72,61,57,66,70,60,72,50,66,59,71,58,58,60,63,54,68.0,63,67,62,9,8,9,11,8,,64+2,64+2,64+2,66,66,66,66,66,68+1,68+1,68+1,66+2,69,69,69,66+2,65+2,67+2,67+2,67+2,65+2,64+2,63+2,63+2,63+2,64+2,16+2,Mehdi Bourabia
21.0,"RM, ST, LM",69,69,1400000.0,188,78,Caen,ST,2022.0,Morocco,,Right,3,3,1,Medium/High,,Flair,66.0,71.0,66.0,70.0,46.0,72.0,60,70,74,71,66,72,69,59,69,72,65,67,70,63,51,75,77,65,74,71,76,45,68,63,67,73.0,32,53,42,10,15,11,7,10,,70-1,70-1,70-1,68,69,69,69,68,69,69,69,68+1,67+2,67+2,67+2,68+1,58+2,59+2,59+2,59+2,58+2,56+2,57+2,57+2,57+2,56+2,16+2,Yacine Bammou
21.0,"CM, CDM",69,69,1400000.0,185,77,Cagliari,SUB,2023.0,Croatia,,Right,3,2,1,Low/Medium,,,57.0,53.0,69.0,66.0,68.0,65.0,60,45,64,77,59,61,61,40,75,75,62,53,61,62,67,62,67,67,65,63,64,64,43,71,44,66.0,65,75,72,7,8,10,11,9,,58+2,58+2,58+2,61,61,61,61,61,65+2,65+2,65+2,63+2,69,69,69,63+2,67+2,70-1,70-1,70-1,67+2,67+2,68+1,68+1,68+1,67+2,15+2,Filip Bradaric
21.0,RB,68,83,2800000.0,188,82,Atalanta,SUB,2021.0,Italy,,Right,3,2,1,High/Medium,,,72.0,31.0,53.0,61.0,65.0,65.0,69,32,56,57,35,62,38,33,44,60,76,69,58,63,56,26,60,70,61,27,68,65,53,44,41,49.0,62,70,67,8,8,9,8,6,,50+2,50+2,50+2,57,53,53,53,57,54+2,54+2,54+2,59+2,55+2,55+2,55+2,59+2,66+2,61+2,61+2,61+2,66+2,66+2,64+2,64+2,64+2,66+2,14+2,Raoul Bellanova
21.0,"RW, LW",68,82,3000000.0,171,73,FC Utrecht,SUB,2021.0,Australia,,Right,3,4,1,High/Low,,"Flair, Technical Dribbler (AI)",77.0,60.0,62.0,74.0,31.0,40.0,65,63,23,64,51,76,66,40,58,72,78,76,78,58,76,59,31,52,36,57,35,23,62,65,64,65.0,34,33,35,8,8,14,10,14,,59+2,59+2,59+2,68,66,66,66,68,67+2,67+2,67+2,67+2,60+2,60+2,60+2,67+2,52+2,47+2,47+2,47+2,52+2,48+2,37+2,37+2,37+2,48+2,15+2,Daniel Arzani
21.0,"CAM, CM, CDM",68,81,2900000.0,175,66,Watford,CAM,2022.0,Portugal,,Right,3,3,1,Medium/Medium,,Flair,72.0,63.0,63.0,72.0,43.0,50.0,54,60,34,69,54,71,63,50,61,72,74,70,77,63,83,68,50,63,42,69,53,46,63,64,48,62.0,41,47,44,12,11,8,12,6,,62+2,62+2,62+2,67,67,67,67,67,68+2,68+2,68+2,66+2,64+2,64+2,64+2,66+2,57+2,56+2,56+2,56+2,57+2,55+2,48+2,48+2,48+2,55+2,16+2,Domingos Quina
21.0,"CDM, CM, LB",68,79,2600000.0,184,79,VfL Bochum 1848,SUB,2021.0,Germany,,Left,3,3,1,High/Medium,,,69.0,52.0,63.0,65.0,64.0,70.0,50,44,55,69,38,63,48,49,67,69,65,72,66,64,68,66,71,76,68,59,69,69,61,68,52,62.0,64,65,58,6,8,6,6,14,,60+2,60+2,60+2,62,63,63,63,62,65+2,65+2,65+2,64+2,67+2,67+2,67+2,64+2,65+2,67+2,67+2,67+2,65+2,65+2,65+2,65+2,65+2,65+2,14+2,Vitaly Janelt
21.0,"LM, RM, CAM",68,79,2700000.0,172,65,Hannover 96,SUB,2022.0,Kosovo,,Right,3,4,1,High/High,#Acrobat,Long Shot Taker (AI),79.0,56.0,63.0,77.0,30.0,45.0,63,54,38,62,54,77,70,75,57,71,80,78,90,63,92,60,67,67,36,63,36,32,54,63,41,57.0,27,28,33,13,14,7,6,5,,59+2,59+2,59+2,67,65,65,65,67,66+2,66+2,66+2,67+2,60+2,60+2,60+2,67+2,54+2,48+2,48+2,48+2,54+2,50+2,39+2,39+2,39+2,50+2,15+2,Florent Muslija
21.0,"RM, RB",68,78,2700000.0,170,74,Borussia Dortmund,SUB,2021.0,Germany,,Right,4,3,1,High/High,,Speed Dribbler (AI),73.0,59.0,66.0,72.0,63.0,75.0,68,56,44,70,51,70,69,63,58,71,74,72,75,64,90,70,74,78,71,54,83,59,60,61,66,59.0,68,67,64,10,11,10,16,9,,63+2,63+2,63+2,67,65,65,65,67,66+2,66+2,66+2,67+2,65+2,65+2,65+2,67+2,68+2,67+2,67+2,67+2,68+2,67+2,65+2,65+2,65+2,67+2,17+2,Felix Passlack
21.0,LB,68,76,2600000.0,175,64,Angers SCO,SUB,2023.0,Côte d'Ivoire,,Left,2,3,1,High/Medium,,,87.0,40.0,59.0,67.0,60.0,63.0,65,33,56,67,38,68,58,35,49,65,83,91,69,58,83,53,67,72,59,38,59,60,58,51,39,57.0,59,62,61,10,13,11,12,14,,56+2,56+2,56+2,62,60,60,60,62,60+2,60+2,60+2,64+2,59+2,59+2,59+2,64+2,66+2,61+2,61+2,61+2,66+2,66+2,61+2,61+2,61+2,66+2,17+2,Souleyman Doumbia
