fifa_version,player_positions,overall,potential,fifa_age,height_cm,weight_kg,club_name,club_position,club_contract_valid_until_year,nationality_name,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,name,age,fee,position,league
21.0,"LB, LM, RM",81,89,19,181,72,FC Bayern München,LB,2025.0,Canada,LB,Left,4,4,1,High/Medium,Unique,#Speedster,"Flair, Speed Dribbler (AI)",96.0,67.0,69.0,83.0,76.0,76.0,73,67,64,77,59,85,67,44,58,79,96,96,85,79,82,71,77,79,74,63,77,76,75,68,60,74.0,77,77,79,11,11,6,5,14,,75+2,75+2,75+2,79,77,77,77,79,76+2,76+2,76+2,78+2,74+2,74+2,74+2,78+2,79+2,75+2,75+2,75+2,79+2,79+2,76+2,76+2,76+2,79+2,18+2,Alphonso Davies,18.0,10.0,Left-Back,1 Bundesliga
21.0,"LM, ST",81,87,23,179,68,Valencia,LM,2024.0,Portugal,SUB,Right,4,4,2,High/Medium,Normal (170-185),,"Injury Prone, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",87.0,79.0,76.0,81.0,36.0,69.0,78,76,60,77,71,83,76,70,69,80,85,88,80,82,77,84,63,73,68,84,67,50,77,77,69,80.0,24,34,30,9,12,11,9,9,,77+2,77+2,77+2,80,80,80,80,80,79+2,79+2,79+2,79+2,74+2,74+2,74+2,79+2,63+2,60+2,60+2,60+2,63+2,59+2,51+2,51+2,51+2,59+2,18+2,Gonçalo Guedes,21.0,40.0,Left Winger,Laliga
21.0,"LW, RW, LM",81,87,21,177,69,Chelsea,SUB,2024.0,United States,LW,Right,4,4,3,Medium/Medium,Lean (170-185),#Dribbler,"Speed Dribbler (AI), Technical Dribbler (AI)",89.0,70.0,72.0,85.0,37.0,59.0,72,72,50,77,70,86,69,58,59,83,91,87,87,79,86,77,79,77,54,58,45,33,77,78,61,72.0,38,32,47,8,12,13,16,14,,74+3,74+3,74+3,80,79,79,79,80,78+3,78+3,78+3,79+3,71+3,71+3,71+3,79+3,64+3,57+3,57+3,57+3,64+3,60+3,49+3,49+3,49+3,60+3,20+3,Christian Pulisic,20.0,64.0,Right Winger,1 Bundesliga
21.0,ST,81,85,23,183,74,Olympique Lyonnais,LS,2023.0,France,,Right,3,3,1,High/Medium,Normal (170-185),,"Flair, Outside Foot Shot",81.0,79.0,62.0,76.0,30.0,83.0,50,85,81,72,72,75,69,41,48,77,78,84,74,82,68,82,85,85,85,66,75,22,84,69,76,76.0,39,14,16,7,13,11,10,8,,81+2,81+2,81+2,75,78,78,78,75,75+2,75+2,75+2,74+2,66+2,66+2,66+2,74+2,54+2,52+2,52+2,52+2,54+2,51+2,49+2,49+2,49+2,51+2,18+2,Moussa Dembélé,22.0,22.0,Centre-Forward,Ligue 1
21.0,"LM, CAM, RM",81,85,24,171,62,Atlético Madrid,SUB,2023.0,France,,Left,3,4,3,Medium/Medium,Lean (170-185),,"Finesse Shot, Technical Dribbler (AI)",80.0,76.0,81.0,84.0,59.0,62.0,83,75,54,81,76,84,85,81,75,85,81,79,88,77,83,79,69,74,54,77,63,66,77,81,68,79.0,55,59,63,11,15,13,7,14,,75+3,75+3,75+3,81,80,80,80,81,81+3,81+3,81+3,80+3,78+3,78+3,78+3,80+3,73+3,70+3,70+3,70+3,73+3,71+3,63+3,63+3,63+3,71+3,19+3,Thomas Lemar,22.0,72.0,Attacking Midfield,Laliga
21.0,"CAM, CM, LW",81,85,23,175,73,Leicester City,LCM,2024.0,England,,Right,4,4,1,High/Medium,Lean (170-185),,"Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",75.0,76.0,84.0,82.0,54.0,58.0,81,72,35,84,70,81,85,84,82,84,76,74,86,75,83,82,54,75,49,81,62,44,79,88,74,82.0,59,65,42,11,14,14,12,14,,72+2,72+2,72+2,80,79,79,79,80,81+2,81+2,81+2,80+2,79+2,79+2,79+2,80+2,68+2,68+2,68+2,68+2,68+2,64+2,56+2,56+2,56+2,64+2,20+2,James Maddison,21.0,25.0,Attacking Midfield,Premier League
21.0,CM,81,85,25,172,64,Liverpool,SUB,2023.0,Guinea,,Right,4,4,2,High/Medium,Lean (170-185),"#Dribbler, #Acrobat","Injury Prone, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",71.0,73.0,76.0,87.0,65.0,66.0,62,74,42,85,71,87,64,70,76,88,77,66,89,81,90,76,52,79,57,73,78,76,74,80,58,81.0,68,64,62,7,14,15,14,9,,73+2,73+2,73+2,79,79,79,79,79,81+2,81+2,81+2,79+2,80+2,80+2,80+2,79+2,74+2,76+2,76+2,76+2,74+2,71+2,67+2,67+2,67+2,71+2,19+2,Naby Keïta,23.0,60.0,Central Midfield,1 Bundesliga
21.0,"CDM, CM",81,85,24,168,65,Arsenal,SUB,2023.0,Uruguay,,Right,3,3,2,Medium/High,Normal (170-),,,74.0,67.0,75.0,79.0,79.0,74.0,71,61,59,80,65,77,70,72,75,79,76,72,85,78,90,78,52,83,67,74,86,83,68,74,48,78.0,80,83,77,5,5,13,7,9,,71+2,71+2,71+2,74,74,74,74,74,75+2,75+2,75+2,75+2,77+2,77+2,77+2,75+2,78+2,80+2,80+2,80+2,78+2,78+2,76+2,76+2,76+2,78+2,15+2,Lucas Torreira,22.0,28.65,Defensive Midfield,Premier League
21.0,"CDM, CM",81,81,28,182,79,Borussia Dortmund,SUB,2022.0,Denmark,LCM,Left,4,3,2,Low/High,Normal (170-185),#Tactician ,"Dives Into Tackles (AI), Leadership, Long Shot Taker (AI)",77.0,73.0,73.0,74.0,82.0,82.0,67,72,83,76,66,74,71,68,79,75,77,77,73,80,72,78,91,89,77,74,84,86,75,73,60,78.0,80,81,84,8,12,11,14,15,,76+2,76+2,76+2,74,75,75,75,74,75+2,75+2,75+2,75+2,77+2,77+2,77+2,75+2,79+2,80+1,80+1,80+1,79+2,80+1,82-1,82-1,82-1,80+1,20+2,Thomas Delaney,26.0,20.0,Defensive Midfield,1 Bundesliga
21.0,RM,81,81,28,169,72,Liverpool,RES,2023.0,Switzerland,CAM,Left,4,5,3,Medium/Medium,Unique,,"Flair, Long Shot Taker (AI), Playmaker (AI)",78.0,77.0,80.0,83.0,46.0,67.0,79,70,45,80,76,84,88,84,79,82,79,77,83,78,91,87,51,66,71,84,61,55,75,80,65,81.0,35,49,48,13,12,12,11,11,,74+3,74+3,74+3,79,79,79,79,79,80+1,80+1,80+1,79+2,76+3,76+3,76+3,79+2,66+3,65+3,65+3,65+3,66+3,63+3,55+3,55+3,55+3,63+3,19+3,Xherdan Shaqiri,26.0,14.7,Right Winger,Premier League
21.0,"LM, CAM",81,81,27,175,70,West Ham United,SUB,2022.0,Brazil,,Right,4,4,3,High/Medium,Unique,#Dribbler,"Finesse Shot, Flair, Speed Dribbler (AI)",89.0,75.0,78.0,86.0,55.0,60.0,79,70,44,79,73,87,77,69,76,84,88,89,89,75,87,85,33,68,55,81,67,69,75,77,53,84.0,47,59,46,12,10,9,5,7,,74+3,74+3,74+3,81,79,79,79,81,80+1,80+1,80+1,80+1,77+3,77+3,77+3,80+1,71+3,68+3,68+3,68+3,71+3,67+3,59+3,59+3,59+3,67+3,16+3,Felipe Anderson,25.0,38.0,Left Midfield,Premier League
21.0,RB,81,81,28,178,72,Atlético Madrid,SUB,2023.0,Colombia,RB,Right,3,3,2,High/Medium,Lean (170-185),,,81.0,53.0,70.0,76.0,77.0,78.0,77,51,69,75,43,74,47,54,72,77,77,85,78,78,74,56,81,93,69,50,80,77,70,64,56,76.0,76,79,78,14,7,14,15,16,,67+2,67+2,67+2,72,70,70,70,72,71+2,71+2,71+2,74+2,73+2,73+2,73+2,74+2,79+2,77+2,77+2,77+2,79+2,79+2,76+2,76+2,76+2,79+2,20+2,Santiago Arias,26.0,11.0,Right-Back,Laliga
21.0,RB,81,81,28,175,75,Athletic Club,RB,2022.0,Spain,,Right,3,3,1,High/High,Stocky (170-185),#Engine,"Long Throw-in, Speed Dribbler (AI)",83.0,65.0,77.0,79.0,75.0,88.0,81,56,60,80,54,78,80,58,67,78,82,83,80,76,86,83,81,93,86,67,86,77,78,78,54,78.0,74,78,76,12,13,6,12,11,,73+2,73+2,73+2,76,75,75,75,76,76+2,76+2,76+2,78+2,77+2,77+2,77+2,78+2,80+1,78+2,78+2,78+2,80+1,79+2,77+2,77+2,77+2,79+2,19+2,Ander Capa,26.0,3.0,Right-Back,Laliga
21.0,"RM, RW, ST",81,81,26,171,67,Napoli,RW,2021.0,Italy,,Left,4,4,2,High/Medium,Normal (170-185),#Acrobat,"Finesse Shot, Long Shot Taker (AI), Technical Dribbler (AI)",83.0,77.0,78.0,84.0,42.0,55.0,80,76,40,79,75,83,79,77,76,84,84,82,89,81,87,78,51,77,41,82,63,38,76,77,70,79.0,63,29,29,11,12,6,8,11,,73+2,73+2,73+2,81,79,79,79,81,80+1,80+1,80+1,80+1,75+2,75+2,75+2,80+1,64+2,61+2,61+2,61+2,64+2,60+2,49+2,49+2,49+2,60+2,18+2,Matteo Politano,24.0,5.0,Right Winger,Serie A
21.0,ST,81,81,27,197,84,VfL Wolfsburg,ST,2023.0,Netherlands,,Right,3,3,1,High/High,Normal (185+),"#Aerial Threat, #Strength",Power Header,65.0,82.0,59.0,69.0,39.0,85.0,42,86,88,76,80,65,40,37,48,79,57,72,63,83,44,84,79,85,86,70,83,34,85,65,77,83.0,37,32,25,11,9,14,16,12,,81,81,81,71,76,76,76,71,73+2,73+2,73+2,70+2,68+2,68+2,68+2,70+2,55+2,58+2,58+2,58+2,55+2,54+2,56+2,56+2,56+2,54+2,20+2,Wout Weghorst,25.0,10.5,Centre-Forward,1 Bundesliga
21.0,"RB, CB, RWB",80,87,22,187,84,RB Leipzig,SUB,2023.0,France,,Right,3,3,1,Medium/Medium,Normal (185+),,"Dives Into Tackles (AI), Early Crosser",83.0,42.0,69.0,72.0,80.0,77.0,74,30,74,73,35,73,69,33,70,74,77,87,68,73,65,57,90,75,79,52,72,83,59,64,45,72.0,75,85,82,10,7,14,11,15,,62+2,62+2,62+2,67,65,65,65,67,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,78+2,76+2,76+2,76+2,78+2,78+2,79+2,79+2,79+2,78+2,18+2,Nordi Mukiele,20.0,16.0,Right-Back,1 Bundesliga
21.0,"LW, ST, CM",80,86,23,178,73,Liverpool,SUB,2025.0,Portugal,SUB,Right,5,4,2,High/High,Normal (170-185),#Acrobat,"Solid Player, Speed Dribbler (AI)",83.0,77.0,71.0,84.0,53.0,77.0,68,77,52,72,75,84,76,58,68,84,88,79,87,82,86,82,66,79,73,74,85,54,82,74,63,84.0,53,54,44,7,12,15,9,11,,77+2,77+2,77+2,80,80,80,80,80,79+2,79+2,79+2,79+2,74+2,74+2,74+2,79+2,68+2,67+2,67+2,67+2,68+2,65+2,61+2,61+2,61+2,65+2,18+2,Diogo Jota,21.0,14.0,Left Winger,Laliga
21.0,CM,80,86,24,189,83,Real Sociedad,LCM,2025.0,Spain,LCM,Left,3,3,1,Medium/Medium,Normal (185+),,"Flair, Long Shot Taker (AI), Outside Foot Shot",70.0,76.0,78.0,82.0,77.0,78.0,73,77,75,81,58,83,75,69,78,82,69,71,76,82,74,82,81,79,78,76,75,83,78,81,58,80.0,73,80,73,9,12,9,13,14,,78+2,78+2,78+2,78,79,79,79,78,80+2,80+2,80+2,79+2,80+2,80+2,80+2,79+2,78+2,79+2,79+2,79+2,78+2,77+2,78+2,78+2,78+2,77+2,20+2,Mikel Merino,22.0,12.0,Central Midfield,Laliga
21.0,"CDM, CM",80,85,24,175,74,Getafe,RDM,2023.0,Uruguay,,Right,3,3,1,Medium/Medium,Normal (170-185),,Long Passer (AI),52.0,58.0,71.0,72.0,78.0,76.0,59,49,62,80,43,69,66,46,79,79,50,54,58,78,75,77,57,74,76,63,83,79,60,68,50,65.0,80,80,79,7,13,13,15,7,,65+2,65+2,65+2,65,67,67,67,65,69+2,69+2,69+2,68+2,74+2,74+2,74+2,68+2,73+2,79+2,79+2,79+2,73+2,73+2,76+2,76+2,76+2,73+2,18+2,Mauro Arambarri,22.0,2.15,Central Midfield,Laliga
21.0,CB,80,83,25,190,95,Chelsea,LCB,2023.0,France,,Right,3,2,2,Medium/Medium,Normal (185+),#Strength,Power Header,67.0,51.0,61.0,56.0,80.0,84.0,49,47,80,67,47,50,60,59,64,63,60,73,52,76,52,63,90,66,92,49,84,79,49,60,59,69.0,79,81,78,14,14,7,9,15,,61+2,61+2,61+2,57,59,59,59,57,59+2,59+2,59+2,59+2,64+2,64+2,64+2,59+2,69+2,73+2,73+2,73+2,69+2,72+2,80+2,80+2,80+2,72+2,20+2,Kurt Zouma,23.0,7.9,Centre-Back,Premier League
21.0,GK,80,83,26,191,93,Udinese,GK,2023.0,Argentina,SUB,Right,3,1,1,Medium/Medium,Normal (185+),,,,,,,,,20,18,15,31,15,16,16,12,24,20,46,42,32,68,39,56,51,35,70,14,27,18,19,48,25,67.0,12,14,16,82,77,74,80,84,44.0,31+2,31+2,31+2,28,31,31,31,28,30+2,30+2,30+2,30+2,30+2,30+2,30+2,30+2,27+2,28+2,28+2,28+2,27+2,26+2,27+2,27+2,27+2,26+2,79+2,Juan Musso,24.0,4.0,Goalkeeper,Serie A
21.0,"RM, RW",80,83,25,173,74,Monaco,RW,2024.0,Portugal,,Right,3,5,3,High/High,Normal (170-185),"#Speedster, #Dribbler, #Engine, #Acrobat","Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",94.0,71.0,72.0,86.0,51.0,61.0,76,69,51,75,74,87,82,60,55,81,94,94,94,75,92,77,65,86,48,69,60,50,75,75,66,82.0,54,51,48,12,9,7,6,9,,73+3,73+3,73+3,80,78,78,78,80,78+3,78+3,78+3,79+3,72+3,72+3,72+3,79+3,70+3,63+3,63+3,63+3,70+3,67+3,56+3,56+3,56+3,67+3,16+3,Gelson Martins,23.0,22.0,Right Winger,Laliga
21.0,CB,80,82,27,186,82,Eintracht Frankfurt,LCB,2024.0,Austria,LCB,Left,3,2,2,High/Medium,Normal (185+),,"Dives Into Tackles (AI), Long Passer (AI), Long Shot Taker (AI)",71.0,70.0,65.0,60.0,81.0,82.0,53,65,84,67,64,54,58,63,81,65,65,75,64,76,63,83,86,76,84,71,82,77,67,65,61,74.0,80,84,83,14,14,9,13,10,,71+2,71+2,71+2,64,67,67,67,64,66+2,66+2,66+2,65+2,70+2,70+2,70+2,65+2,72+2,76+2,76+2,76+2,72+2,75+2,80+2,80+2,80+2,75+2,20+2,Martin Hinteregger,26.0,0.8,Centre-Back,1 Bundesliga
21.0,"LM, CF",80,81,26,177,73,Watford,SUB,2023.0,Spain,,Right,4,4,3,High/Low,Normal (170-185),"#Dribbler, #Acrobat","Flair, Long Shot Taker (AI), Technical Dribbler (AI)",88.0,75.0,75.0,86.0,30.0,65.0,76,75,40,77,72,87,84,77,62,84,89,87,93,75,83,77,35,69,67,71,60,25,77,76,77,77.0,34,30,22,12,16,14,11,11,,74+3,74+3,74+3,81,79,79,79,81,79+2,79+2,79+2,79+2,71+3,71+3,71+3,79+2,59+3,55+3,55+3,55+3,59+3,54+3,44+3,44+3,44+3,54+3,19+3,Gerard Deulofeu,24.0,13.0,Left Winger,Laliga
21.0,"LB, LM",80,81,27,175,80,VfL Wolfsburg,LB,2023.0,France,,Left,3,3,2,High/Medium,Normal (170-185),,,88.0,65.0,74.0,80.0,76.0,76.0,81,63,69,75,57,80,75,56,72,81,87,88,77,78,81,75,71,78,76,65,75,77,71,73,51,77.0,76,76,77,9,7,13,8,15,,73+2,73+2,73+2,77,76,76,76,77,76+2,76+2,76+2,78+2,75+2,75+2,75+2,78+2,79+2,76+2,76+2,76+2,79+2,78+2,76+2,76+2,76+2,78+2,17+2,Jérôme Roussillon,25.0,5.0,Left-Back,1 Bundesliga
21.0,"ST, LW",80,81,27,181,79,Borussia Mönchengladbach,ST,2023.0,France,,Right,3,4,2,High/Medium,Normal (170-185),,"Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot",73.0,83.0,77.0,79.0,39.0,74.0,78,85,73,79,79,79,83,74,68,80,76,70,79,81,78,84,71,77,75,82,70,39,83,80,65,77.0,29,40,30,11,15,16,12,15,,80+1,80+1,80+1,80,80,80,80,80,80+1,80+1,80+1,79+2,74+2,74+2,74+2,79+2,61+2,60+2,60+2,60+2,61+2,58+2,53+2,53+2,53+2,58+2,21+2,Alassane Plea,25.0,23.0,Centre-Forward,1 Bundesliga
21.0,"CM, CAM, CDM",80,80,32,185,85,Guangzhou R&F,LCM,2021.0,Belgium,,Left,2,4,3,High/High,Normal (185+),"#Dribbler, #Strength","Long Shot Taker (AI), Technical Dribbler (AI)",73.0,68.0,77.0,87.0,73.0,79.0,65,64,70,85,73,89,65,55,79,88,72,73,81,71,90,79,82,67,86,68,76,78,69,80,63,90.0,72,73,68,16,14,11,16,14,,75+3,75+3,75+3,77,77,77,77,77,79+1,79+1,79+1,77+3,79+1,79+1,79+1,77+3,74+3,78+2,78+2,78+2,74+3,73+3,76+3,76+3,76+3,73+3,21+3,Mousa Dembélé,31.0,5.35,Central Midfield,Premier League
21.0,"RB, RM, CM",80,80,31,181,74,Valencia,RB,2022.0,Denmark,SUB,Right,3,3,2,High/Medium,Normal (170-185),,"Solid Player, Long Shot Taker (AI)",75.0,77.0,80.0,77.0,77.0,76.0,79,75,69,80,71,76,80,84,81,80,74,76,74,80,71,85,67,86,73,79,74,78,75,78,64,75.0,79,78,77,11,9,10,13,13,,77+2,77+2,77+2,77,78,78,78,77,78+2,78+2,78+2,78+2,79+1,79+1,79+1,78+2,79+1,79+1,79+1,79+1,79+1,78+2,76+2,76+2,76+2,78+2,19+2,Daniel Wass,29.0,6.0,Right-Back,Laliga
21.0,GK,80,80,33,190,92,Sporting CP,GK,2022.0,Spain,,Left,2,1,2,Medium/Medium,Normal (185+),,Comes For Crosses,,,,,,,12,11,23,34,15,12,11,12,43,15,56,54,55,76,51,59,71,32,77,12,41,20,11,42,25,63.0,20,14,18,77,80,78,79,80,55.0,31+2,31+2,31+2,27,29,29,29,27,30+2,30+2,30+2,29+2,31+2,31+2,31+2,29+2,28+2,32+2,32+2,32+2,28+2,29+2,32+2,32+2,32+2,29+2,79+1,Antonio Adán,31.0,1.0,Goalkeeper,Laliga
21.0,"CDM, CM",80,80,30,187,84,Lokomotiv Moskva,RDM,2022.0,Poland,RCM,Right,3,3,3,High/High,Normal (185+),,"Long Passer (AI), Long Shot Taker (AI)",68.0,76.0,72.0,71.0,76.0,81.0,63,72,75,79,74,70,52,62,81,79,67,69,59,81,53,82,74,78,83,78,80,77,72,69,78,80.0,75,77,72,15,14,8,6,7,,75+3,75+3,75+3,72,74,74,74,72,74+3,74+3,74+3,73+3,77+3,77+3,77+3,73+3,74+3,78+2,78+2,78+2,74+3,74+3,77+3,77+3,77+3,74+3,18+3,Grzegorz Krychowiak,28.0,1.5,Defensive Midfield,Ligue 1
21.0,"CDM, CM",80,80,28,187,79,Real Betis,CDM,2023.0,Portugal,LCM,Right,4,3,3,Medium/Medium,Normal (185+),#Strength,"Long Passer (AI), Playmaker (AI)",43.0,57.0,76.0,69.0,75.0,85.0,68,52,71,81,50,72,80,50,80,74,41,44,49,76,47,71,70,81,91,55,78,77,63,80,60,86.0,79,73,72,6,6,5,14,14,,65+3,65+3,65+3,65,67,67,67,65,70+3,70+3,70+3,69+3,75+3,75+3,75+3,69+3,72+3,78+2,78+2,78+2,72+3,71+3,76+3,76+3,76+3,71+3,17+3,William Carvalho,26.0,16.0,Defensive Midfield,Laliga
21.0,"RW, RWB",79,85,24,178,72,Wolverhampton Wanderers,RWB,2023.0,Spain,,Right,2,4,1,High/Low,Unique,"#Speedster, #Dribbler","Flair, Speed Dribbler (AI)",96.0,66.0,68.0,87.0,38.0,81.0,79,66,40,72,52,92,67,42,54,83,97,96,85,66,88,78,79,77,87,65,70,41,64,69,47,73.0,37,38,35,13,9,11,12,7,,72+2,72+2,72+2,79,76,76,76,79,75+2,75+2,75+2,78+2,68+2,68+2,68+2,78+2,64+2,58+2,58+2,58+2,64+2,60+2,53+2,53+2,53+2,60+2,16+2,Adama Traoré,22.0,20.0,Right Winger,Premier League
21.0,"RB, RW",79,85,24,175,66,Nice,RB,2023.0,Algeria,,Right,5,4,1,High/Medium,Lean (170-185),#Speedster,"Injury Prone, Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",91.0,70.0,72.0,81.0,72.0,72.0,75,73,64,75,68,83,69,51,71,80,92,91,80,78,79,70,71,76,68,63,78,74,75,72,59,76.0,69,76,75,11,12,8,9,7,,75+2,75+2,75+2,79,77,77,77,79,77+2,77+2,77+2,79+2,75+2,75+2,75+2,79+2,77+2,75+2,75+2,75+2,77+2,77+2,73+2,73+2,73+2,77+2,17+2,Youcef Atal,22.0,3.0,Right-Back,Ligue 1
21.0,ST,79,84,24,184,78,Eintracht Frankfurt,LS,2023.0,Portugal,SUB,Right,3,4,2,Medium/Medium,Normal (170-185),,Outside Foot Shot,71.0,79.0,64.0,79.0,43.0,75.0,59,82,78,69,79,80,69,33,59,80,75,67,77,80,73,79,84,76,73,70,75,55,84,71,83,76.0,28,40,35,14,13,7,11,8,,79+2,79+2,79+2,76,78,78,78,76,75+2,75+2,75+2,74+2,71+2,71+2,71+2,74+2,60+2,60+2,60+2,60+2,60+2,58+2,56+2,56+2,56+2,58+2,19+2,André Silva,22.0,3.8,Centre-Forward,Laliga
21.0,ST,79,84,25,190,83,Benfica,ST,2024.0,Brazil,,Left,3,3,1,High/Medium,Normal (185+),#Strength,Technical Dribbler (AI),75.0,80.0,57.0,75.0,41.0,83.0,45,83,70,68,76,77,65,36,47,78,74,76,65,81,42,84,52,77,89,70,84,41,84,62,71,86.0,44,33,25,15,13,13,7,6,,79+2,79+2,79+2,73,77,77,77,73,73+2,73+2,73+2,71+2,66+2,66+2,66+2,71+2,57+2,57+2,57+2,57+2,57+2,54+2,55+2,55+2,55+2,54+2,18+2,Carlos Vinícius,23.0,4.0,Centre-Forward,Serie A
21.0,"RM, RWB, RB",79,83,24,180,76,Borussia Mönchengladbach,SUB,2021.0,Austria,RM,Right,3,4,1,High/High,Lean (170-185),,"Flair, Technical Dribbler (AI)",82.0,70.0,76.0,80.0,69.0,67.0,80,69,49,77,72,81,77,69,72,81,84,80,80,76,77,69,56,71,66,70,65,71,76,75,67,77.0,72,70,69,8,13,11,8,8,,72+2,72+2,72+2,78,76,76,76,78,77+2,77+2,77+2,78+2,75+2,75+2,75+2,78+2,75+2,73+2,73+2,73+2,75+2,73+2,68+2,68+2,68+2,73+2,17+2,Valentino Lazaro,22.0,10.5,Right Midfield,1 Bundesliga
21.0,GK,79,83,25,194,94,Atalanta,GK,2023.0,Italy,,Right,2,1,1,Medium/Medium,Lean (185+),,Comes For Crosses,,,,,,,17,14,19,31,20,18,13,15,25,24,46,48,56,77,52,52,52,40,68,17,19,18,12,30,21,63.0,20,12,19,81,75,69,79,81,47.0,31+2,31+2,31+2,29,30,30,30,29,29+2,29+2,29+2,30+2,29+2,29+2,29+2,30+2,29+2,29+2,29+2,29+2,29+2,29+2,28+2,28+2,28+2,29+2,78+2,Pierluigi Gollini,23.0,3.8,Goalkeeper,Serie A
21.0,CB,79,83,25,184,80,Olympique Lyonnais,RCB,2022.0,Belgium,CB,Right,3,2,1,Medium/High,Normal (170-185),,,75.0,42.0,63.0,68.0,79.0,80.0,58,42,75,73,35,67,43,29,68,70,73,77,69,79,61,51,80,79,81,36,78,82,36,61,39,79.0,77,80,81,7,10,15,15,15,,59+2,59+2,59+2,62,61,61,61,62,63+2,63+2,63+2,65+2,67+2,67+2,67+2,65+2,75+2,76+2,76+2,76+2,75+2,76+2,79+2,79+2,79+2,76+2,19+2,Jason Denayer,23.0,10.0,Centre-Back,Ligue 1
21.0,"CM, CAM",79,83,24,180,69,Monaco,LCM,2024.0,Russia,CAM,Right,4,4,1,High/Medium,Lean (170-185),#Acrobat,"Long Shot Taker (AI), Technical Dribbler (AI)",80.0,72.0,79.0,83.0,67.0,68.0,80,69,38,79,70,84,80,79,74,82,77,83,87,82,79,78,65,88,56,75,76,73,75,80,52,80.0,67,72,66,12,14,14,10,16,,72+2,72+2,72+2,79,78,78,78,79,79+2,79+2,79+2,80+2,79+2,79+2,79+2,80+2,77+2,75+2,75+2,75+2,77+2,75+2,67+2,67+2,67+2,75+2,21+2,Aleksandr Golovin,22.0,30.0,Attacking Midfield,Ligue 1
21.0,"CM, CDM",79,82,26,180,75,Paris Saint Germain,SUB,2023.0,Argentina,CM,Right,4,4,2,Medium/Medium,Normal (170-185),,"Power Free-Kick, Flair, Long Passer (AI), Long Shot Taker (AI), Outside Foot Shot",68.0,70.0,80.0,78.0,75.0,79.0,76,58,60,82,71,78,79,78,79,82,69,68,71,76,75,88,64,78,76,77,89,75,76,82,64,77.0,79,77,76,9,14,6,9,10,,73+2,73+2,73+2,75,76,76,76,75,77+2,77+2,77+2,76+2,79+2,79+2,79+2,76+2,77+2,79+2,79+2,79+2,77+2,76+2,76+2,76+2,76+2,76+2,17+2,Leandro Paredes,24.0,40.0,Defensive Midfield,Ligue 1
21.0,RB,79,82,24,176,66,Real Madrid,SUB,2024.0,Spain,,Right,3,3,1,High/Medium,Lean (170-185),,,78.0,52.0,71.0,77.0,75.0,65.0,81,45,73,77,48,76,69,30,70,77,79,78,78,75,78,58,71,79,58,59,62,74,66,63,62,67.0,73,76,77,11,12,10,5,14,,65+2,65+2,65+2,72,69,69,69,72,71+2,71+2,71+2,73+2,72+2,72+2,72+2,73+2,77+2,73+2,73+2,73+2,77+2,77+2,72+2,72+2,72+2,77+2,18+2,Álvaro Odriozola,22.0,30.0,Right-Back,Laliga
21.0,GK,79,81,28,190,88,Strasbourg,RES,2024.0,Belgium,,Right,2,1,1,Medium/Medium,Normal (185+),,,,,,,,,16,16,14,38,19,19,17,17,32,33,37,35,36,75,34,57,70,30,67,18,29,17,18,49,22,62.0,14,15,14,81,76,76,79,80,36.0,32+2,32+2,32+2,30,33,33,33,30,34+2,34+2,34+2,32+2,34+2,34+2,34+2,32+2,27+2,31+2,31+2,31+2,27+2,26+2,28+2,28+2,28+2,26+2,78+2,Matz Sels,26.0,4.0,Goalkeeper,Ligue 1
21.0,CB,79,81,28,183,78,Torino,RB,2024.0,Italy,,Right,4,2,1,Medium/Medium,Normal (170-185),,,65.0,33.0,48.0,64.0,82.0,74.0,35,19,81,64,32,62,26,26,60,66,67,64,62,80,66,56,76,63,76,44,81,81,16,33,37,70.0,82,84,82,12,6,10,11,12,,51+2,51+2,51+2,51,51,51,51,51,52+2,52+2,52+2,53+2,58+2,58+2,58+2,53+2,69+2,72+2,72+2,72+2,69+2,72+2,79+2,79+2,79+2,72+2,18+2,Armando Izzo,26.0,10.7,Centre-Back,Serie A
